timestamp,encoderLSpeed,encoderRSpeed,RControl
1755262002233,0.000000,0.000000,0.000002
1755262002237,0.000000,0.000000,-154742541804160681781493760.000000
1755262002237,0.000000,0.000000,-154742523357416608071942144.000000
1755262002241,0.000000,0.000000,-154742504910672534362390528.000000
1755262002245,0.000000,-44.219997,-154742523357416608071942144.000000
1755262002245,0.000000,0.000000,-154742541804160681781493760.000000
1755262002249,0.000000,0.000000,-0.000000
1755262002249,0.000000,0.000000,-0.000000
1755262002253,0.000000,0.000000,-0.000000
1755262002253,0.000000,0.000000,-0.000000
1755262002256,0.000000,0.000000,-0.000000
1755262002260,0.000000,0.000000,2305843284091600896.000000
1755262002260,0.000000,0.000000,2305843284091600896.000000
1755262002263,44.219997,0.000000,2305843284091600896.000000
1755262002264,0.000000,0.000000,2305843009213693952.000000
1755262002267,0.000000,44.219997,2305843284091600896.000000
1755262002267,0.000000,0.000000,-0.000000
1755262002272,0.000000,0.000000,-0.000000
1755262002272,44.219997,0.000000,-0.000000
1755262002272,0.000000,0.000000,-0.000000
1755262002277,0.000000,0.000000,-0.000000
1755262002277,44.219997,-44.219997,0.000000
1755262002281,0.000000,0.000000,0.000000
1755262002281,0.000000,0.000000,0.000000
1755262002285,44.219997,0.000000,0.000000
1755262002285,0.000000,0.000000,0.000000
1755262002288,0.000000,0.000000,32.000004
1755262002292,0.000000,0.000000,32.000004
1755262002292,0.000000,0.000000,32.000004
1755262002295,44.219997,0.000000,32.000004
1755262002296,0.000000,0.000000,32.000008
1755262002299,0.000000,0.000000,-0.125000
1755262002299,0.000000,0.000000,-0.125000
1755262002302,0.000000,0.000000,-0.125000
1755262002305,0.000000,0.000000,-0.125000
1755262002306,0.000000,0.000000,-0.125000
1755262002310,0.000000,0.000000,-0.000000
1755262002310,0.000000,0.000000,-0.000000
1755262002313,0.000000,0.000000,-0.000000
1755262002313,0.000000,0.000000,-0.000000
1755262002317,0.000000,0.000000,-0.000000
1755262002317,0.000000,0.000000,-590295880727449829376.000000
1755262002321,0.000000,0.000000,-590295880727449829376.000000
1755262002321,0.000000,0.000000,-590295880727449829376.000000
1755262002324,0.000000,0.000000,-590295880727449829376.000000
1755262002328,0.000000,0.000000,-590295880727449829376.000000
1755262002328,0.000000,0.000000,35184376283136.000000
1755262002331,0.000000,0.000000,35184376283136.000000
1755262002335,0.000000,0.000000,35184376283136.000000
1755262002336,0.000000,0.000000,35184376283136.000000
1755262002339,0.000000,0.000000,35184376283136.000000
1755262002339,0.000000,0.000000,0.000122
1755262002343,0.000000,0.000000,0.000122
1755262002343,0.000000,0.000000,0.000122
1755262002346,0.000000,0.000000,0.000122
1755262002346,0.000000,0.000000,0.000122
1755262002350,0.000000,0.000000,-2417851927459634501124096.000000
1755262002350,0.000000,0.000000,-2417851927459634501124096.000000
1755262002354,0.000000,0.000000,-2417851927459634501124096.000000
1755262002354,0.000000,0.000000,-2417851927459634501124096.000000
1755262002357,0.000000,0.000000,-2417851927459634501124096.000000
1755262002361,0.000000,0.000000,-0.000000
1755262002361,0.000000,0.000000,-0.000000
1755262002364,0.000000,0.000000,-0.000000
1755262002364,0.000000,0.000000,-0.000000
1755262002368,0.000000,0.000000,-0.000000
1755262002368,0.000000,0.000000,590295880727449829376.000000
1755262002372,0.000000,0.000000,590295880727449829376.000000
1755262002376,0.000000,0.000000,590295880727449829376.000000
1755262002376,0.000000,0.000000,590295880727449829376.000000
1755262002380,0.000000,0.000000,590295880727449829376.000000
1755262002380,0.000000,0.000000,0.125000
1755262002383,0.000000,0.000000,0.125000
1755262002383,0.000000,0.000000,0.125000
1755262002387,0.000000,0.000000,0.125000
1755262002387,0.000000,0.000000,0.125000
1755262002391,0.000000,0.000000,-170141183460469231731687303715884105728.000000
1755262002391,0.000000,0.000000,-170141183460469231731687303715884105728.000000
1755262002395,0.000000,0.000000,-170141183460469231731687303715884105728.000000
1755262002395,0.000000,0.000000,-170141183460469231731687303715884105728.000000
1755262002398,0.000000,0.000000,-170141183460469231731687303715884105728.000000
1755262002402,0.000000,0.000000,-151115727451828646838272.000000
1755262002402,0.000000,0.000000,-151115727451828646838272.000000
1755262002406,0.000000,0.000000,-151115727451828646838272.000000
1755262002406,0.000000,0.000000,-151115727451828646838272.000000
1755262002410,0.000000,0.000000,-151115727451828646838272.000000
1755262002410,0.000000,0.000000,-42535295865117307932921825928971026432.000000
1755262002413,0.000000,0.000000,-42535295865117307932921825928971026432.000000
1755262002417,0.000000,0.000000,-42535295865117307932921825928971026432.000000
1755262002417,0.000000,0.000000,-42535295865117307932921825928971026432.000000
1755262002421,0.000000,0.000000,-42535295865117307932921825928971026432.000000
1755262002421,0.000000,0.000000,2.000000
1755262002425,0.000000,0.000000,2.000000
1755262002425,0.000000,0.000000,2.000000
1755262002429,0.000000,0.000000,2.000000
1755262002429,0.000000,0.000000,2.000000
1755262002432,0.000000,0.000000,-9007200328482816.000000
1755262002432,0.000000,0.000000,-9007201402224640.000000
1755262002436,0.000000,0.000000,-9007201402224640.000000
1755262002436,0.000000,0.000000,-9007201402224640.000000
1755262002439,0.000000,0.000000,-9007201402224640.000000
1755262002444,0.000000,0.000000,-590296091833682362368.000000
1755262002444,0.000000,0.000000,-590296091833682362368.000000
1755262002444,0.000000,0.000000,-590296091833682362368.000000
1755262002447,0.000000,0.000000,-590296162202426540032.000000
1755262002452,0.000000,0.000000,-590296162202426540032.000000
1755262002452,0.000000,0.000000,-0.000000
1755262002452,0.000000,44.219997,-0.000000
1755262002455,-44.219997,0.000000,-0.000000
1755262002459,0.000000,0.000000,-0.000000
1755262002459,0.000000,0.000000,-0.000000
1755262002463,0.000000,0.000000,-36028818493800448.000000
1755262002463,0.000000,44.219997,-36028818493800448.000000
1755262002467,0.000000,0.000000,-36028814198833152.000000
1755262002467,0.000000,0.000000,-36028814198833152.000000
1755262002471,0.000000,44.219997,-36028809903865856.000000
1755262002471,0.000000,0.000000,-0.000000
1755262002474,-44.219997,0.000000,-0.000000
1755262002478,0.000000,44.219997,-0.000000
1755262002478,0.000000,0.000000,-0.000000
1755262002482,0.000000,0.000000,-0.000000
1755262002482,-44.219997,44.219997,140737488355328.000000
1755262002486,0.000000,0.000000,140737488355328.000000
1755262002486,0.000000,0.000000,140737488355328.000000
1755262002490,0.000000,0.000000,140737488355328.000000
1755262002490,-44.219997,44.219997,140737488355328.000000
1755262002494,0.000000,0.000000,0.000000
1755262002494,-44.219997,0.000000,0.000000
1755262002497,0.000000,0.000000,0.000000
1755262002502,0.000000,44.219997,0.000000
1755262002502,-44.219997,0.000000,0.000000
1755262002502,-44.219997,0.000000,-0.000000
1755262002505,0.000000,44.219997,-0.000000
1755262002509,-44.219997,0.000000,-0.000000
1755262002509,0.000000,0.000000,-0.000000
1755262002513,-44.219997,44.219997,-0.000000
1755262002513,-44.219997,0.000000,-41538379820038778169765070230257664.000000
1755262002517,0.000000,0.000000,-41538379820038778169765070230257664.000000
1755262002517,-44.219997,44.219997,-41538374868278621028243970633760768.000000
1755262002520,0.000000,0.000000,-41538374868278621028243970633760768.000000
1755262002520,-44.219997,44.219997,-41538374868278621028243970633760768.000000
1755262002524,0.000000,0.000000,-154742504910672534362390528.000000
1755262002524,-44.219997,44.219997,-154742504910672534362390528.000000
1755262002528,0.000000,0.000000,-154742504910672534362390528.000000
1755262002528,0.000000,0.000000,-154742523357416608071942144.000000
1755262002532,-44.219997,44.219997,-154742523357416608071942144.000000
1755262002532,0.000000,0.000000,158456343917994606665668755456.000000
1755262002535,0.000000,0.000000,158456343917994606665668755456.000000
1755262002539,0.000000,0.000000,158456325028528675187087900672.000000
1755262002539,0.000000,0.000000,158456325028528675187087900672.000000
1755262002543,0.000000,44.219997,158456325028528675187087900672.000000
1755262002543,0.000000,0.000000,536870912.000000
1755262002546,0.000000,0.000000,536870976.000000
1755262002550,0.000000,0.000000,536871104.000000
1755262002550,-44.219997,0.000000,536871104.000000
1755262002554,0.000000,0.000000,536871168.000000
1755262002554,0.000000,0.000000,-0.000000
1755262002557,0.000000,0.000000,-0.000000
1755262002557,0.000000,0.000000,-0.000000
1755262002561,-44.219997,44.219997,-0.000000
1755262002561,0.000000,0.000000,-0.000000
1755262002564,-44.219997,0.000000,-512.000488
1755262002568,0.000000,0.000000,-512.000488
1755262002569,0.000000,44.219997,-512.000488
1755262002572,-44.219997,0.000000,-512.000427
1755262002572,0.000000,0.000000,-512.000427
1755262002576,-44.219997,44.219997,-0.000000
1755262002576,0.000000,0.000000,-0.000000
1755262002580,-44.219997,0.000000,-0.000000
1755262002580,0.000000,44.219997,-0.000000
1755262002584,0.000000,0.000000,-0.000000
1755262002584,-44.219997,0.000000,-0.500000
1755262002587,0.000000,44.219997,-0.500000
1755262002588,0.000000,0.000000,-0.500000
1755262002591,-44.219997,44.219997,-0.500000
1755262002595,0.000000,0.000000,-0.500000
1755262002596,0.000000,44.219997,-9007202475966464.000000
1755262002599,-44.219997,0.000000,-9007202475966464.000000
1755262002599,0.000000,44.219997,-9007201402224640.000000
1755262002602,0.000000,0.000000,-9007200328482816.000000
1755262002603,0.000000,44.219997,-9007200328482816.000000
1755262002606,-44.219997,0.000000,137438953472.000000
1755262002606,0.000000,44.219997,137438953472.000000
1755262002610,0.000000,0.000000,137438953472.000000
1755262002610,0.000000,0.000000,137438953472.000000
1755262002614,0.000000,44.219997,137438953472.000000
1755262002614,0.000000,0.000000,-0.000000
1755262002618,-44.219997,0.000000,-0.000000
1755262002618,0.000000,0.000000,-0.000000
1755262002622,0.000000,44.219997,-0.000000
1755262002622,0.000000,0.000000,-0.000000
1755262002626,0.000000,0.000000,-0.000000
1755262002629,-44.219997,0.000000,-0.000000
1755262002629,0.000000,0.000000,-0.000000
1755262002633,-44.219997,0.000000,-0.000000
1755262002633,0.000000,44.219997,-0.000000
1755262002637,0.000000,0.000000,0.000000
1755262002637,-44.219997,0.000000,0.000000
1755262002640,0.000000,0.000000,0.000000
1755262002644,-44.219997,44.219997,0.000000
1755262002644,0.000000,0.000000,0.000000
1755262002647,-44.219997,0.000000,-2417852792150762956259328.000000
1755262002647,0.000000,0.000000,-2417853080381139107971072.000000
1755262002652,-44.219997,44.219997,-2417852792150762956259328.000000
1755262002652,0.000000,0.000000,-2417852503920386804547584.000000
1755262002657,-44.219997,0.000000,-2417852792150762956259328.000000
1755262002657,0.000000,44.219997,-8796096167936.000000
1755262002662,0.000000,0.000000,-8796095119360.000000
1755262002662,-44.219997,44.219997,-8796094070784.000000
1755262002662,0.000000,0.000000,-8796093022208.000000
1755262002665,0.000000,44.219997,-8796093022208.000000
1755262002665,0.000000,0.000000,-8796094070784.000000
1755262002669,0.000000,44.219997,-8796095119360.000000
1755262002673,0.000000,0.000000,-8796096167936.000000
1755262002673,0.000000,0.000000,-8796096167936.000000
1755262002677,0.000000,44.219997,-8796097216512.000000
1755262002677,44.219997,0.000000,-0.000000
1755262002681,0.000000,0.000000,-0.000000
1755262002681,0.000000,0.000000,-0.000000
1755262002686,0.000000,0.000000,-0.000000
1755262002686,0.000000,0.000000,-0.000000
1755262002686,0.000000,0.000000,0.000000
1755262002689,0.000000,0.000000,0.000000
1755262002694,0.000000,0.000000,0.000000
1755262002694,0.000000,0.000000,0.000000
1755262002694,-44.219997,0.000000,0.000000
1755262002697,0.000000,0.000000,-0.000000
1755262002702,0.000000,0.000000,-0.000000
1755262002702,0.000000,0.000000,-0.000000
1755262002702,0.000000,0.000000,-0.000000
1755262002706,-44.219997,0.000000,-0.000000
1755262002710,0.000000,0.000000,-144115273975201792.000000
1755262002711,0.000000,0.000000,-144115273975201792.000000
1755262002714,-44.219997,0.000000,-144115291155070976.000000
1755262002714,0.000000,0.000000,-144115291155070976.000000
1755262002719,0.000000,0.000000,-144115308334940160.000000
1755262002719,-44.219997,0.000000,-0.000000
1755262002719,0.000000,44.219997,-0.000000
1755262002722,-44.219997,0.000000,-0.000000
1755262002727,0.000000,0.000000,-0.000000
1755262002727,0.000000,44.219997,-0.000000
1755262002727,-44.219997,0.000000,41538404578839563877370568212742144.000000
1755262002731,-44.219997,0.000000,41538404578839563877370568212742144.000000
1755262002731,0.000000,44.219997,41538399627079406735849468616245248.000000
1755262002736,-44.219997,0.000000,41538394675319249594328369019748352.000000
1755262002736,0.000000,44.219997,41538389723559092452807269423251456.000000
1755262002739,0.000000,0.000000,-0.500000
1755262002739,-44.219997,0.000000,-0.500000
1755262002744,0.000000,44.219997,-0.500000
1755262002744,0.000000,0.000000,-0.500000
1755262002748,0.000000,0.000000,-0.500000
1755262002748,-44.219997,0.000000,2596148738752423635610316889391104.000000
1755262002752,0.000000,44.219997,2596148429267413814265248164610048.000000
1755262002752,0.000000,0.000000,2596148429267413814265248164610048.000000
1755262002756,0.000000,0.000000,2596148738752423635610316889391104.000000
1755262002759,0.000000,0.000000,2596148738752423635610316889391104.000000
1755262002760,0.000000,0.000000,-604462981864908625281024.000000
1755262002763,0.000000,44.219997,-604462909807314587353088.000000
1755262002764,0.000000,0.000000,-604462909807314587353088.000000
1755262002767,0.000000,0.000000,-604462981864908625281024.000000
1755262002767,0.000000,0.000000,-604462981864908625281024.000000
1755262002771,0.000000,0.000000,2199023255552.000000
1755262002771,0.000000,0.000000,2199023517696.000000
1755262002774,0.000000,44.219997,2199023517696.000000
1755262002778,0.000000,0.000000,2199023255552.000000
1755262002779,0.000000,0.000000,2199023255552.000000
1755262002779,0.000000,0.000000,590295810358705651712.000000
1755262002782,0.000000,0.000000,590295880727449829376.000000
1755262002786,0.000000,0.000000,590295951096194007040.000000
1755262002786,0.000000,44.219997,590295880727449829376.000000
1755262002789,0.000000,0.000000,590295810358705651712.000000
1755262002789,0.000000,0.000000,-0.000000
1755262002793,0.000000,0.000000,-0.000000
1755262002793,0.000000,0.000000,-0.000000
1755262002797,0.000000,0.000000,-0.000000
1755262002800,0.000000,0.000000,-0.000000
1755262002800,0.000000,0.000000,-0.000000
1755262002804,-44.219997,0.000000,-0.000000
1755262002804,0.000000,0.000000,-0.000000
1755262002807,0.000000,0.000000,-0.000000
1755262002807,0.000000,0.000000,-0.000000
1755262002812,0.000000,0.000000,10141214473232392129007023292416.000000
1755262002812,0.000000,0.000000,10141214473232392129007023292416.000000
1755262002815,-44.219997,0.000000,10141215682158211743636197998592.000000
1755262002819,0.000000,44.219997,10141214473232392129007023292416.000000
1755262002819,0.000000,0.000000,10141213264306572514377848586240.000000
1755262002822,0.000000,0.000000,0.000000
1755262002823,-44.219997,0.000000,0.000000
1755262002826,0.000000,0.000000,0.000000
1755262002826,0.000000,44.219997,0.000000
1755262002830,-44.219997,0.000000,0.000000
1755262002830,0.000000,0.000000,0.500000
1755262002834,0.000000,0.000000,0.500000
1755262002834,-44.219997,44.219997,0.500000
1755262002838,0.000000,0.000000,0.500000
1755262002842,-44.219997,0.000000,0.500000
1755262002842,0.000000,44.219997,36028814198833152.000000
1755262002846,0.000000,0.000000,36028805608898560.000000
1755262002846,-44.219997,0.000000,36028805608898560.000000
1755262002849,0.000000,0.000000,36028809903865856.000000
1755262002849,-44.219997,44.219997,36028809903865856.000000
1755262002853,0.000000,0.000000,34359738368.000000
1755262002853,0.000000,0.000000,34359738368.000000
1755262002856,-44.219997,44.219997,34359738368.000000
1755262002856,0.000000,0.000000,34359738368.000000
1755262002860,0.000000,0.000000,34359742464.000000
1755262002861,0.000000,44.219997,-2147484160.000000
1755262002864,0.000000,0.000000,-2147484416.000000
1755262002865,0.000000,0.000000,-2147484672.000000
1755262002868,0.000000,0.000000,-2147484672.000000
1755262002868,0.000000,0.000000,-2147484672.000000
1755262002872,0.000000,0.000000,2199024041984.000000
1755262002875,0.000000,0.000000,2199024304128.000000
1755262002875,0.000000,0.000000,2199024041984.000000
1755262002880,0.000000,0.000000,2199024041984.000000
1755262002880,0.000000,0.000000,2199024041984.000000
1755262002883,0.000000,0.000000,35184376283136.000000
1755262002887,0.000000,0.000000,35184372088832.000000
1755262002887,0.000000,0.000000,35184372088832.000000
1755262002890,0.000000,0.000000,35184372088832.000000
1755262002890,0.000000,0.000000,35184372088832.000000
1755262002895,0.000000,0.000000,0.000002
1755262002895,0.000000,0.000000,0.000002
1755262002898,0.000000,0.000000,0.000002
1755262002898,0.000000,0.000000,0.000002
1755262002903,0.000000,0.000000,0.000002
1755262002903,0.000000,0.000000,-0.000488
1755262002906,0.000000,0.000000,-0.000488
1755262002906,0.000000,0.000000,-0.000488
1755262002909,0.000000,0.000000,-0.000488
1755262002909,0.000000,0.000000,-0.000488
1755262002914,0.000000,0.000000,-0.007813
1755262002914,0.000000,0.000000,-0.007813
1755262002917,0.000000,0.000000,-0.007813
1755262002921,0.000000,0.000000,-0.007813
1755262002921,0.000000,0.000000,-0.007813
1755262002924,0.000000,44.219997,-2658455991569831745807614120560689152.000000
1755262002924,0.000000,0.000000,-2658455991569831745807614120560689152.000000
1755262002928,0.000000,0.000000,-2658455991569831745807614120560689152.000000
1755262002928,0.000000,0.000000,-2658455991569831745807614120560689152.000000
1755262002932,0.000000,0.000000,-2658455991569831745807614120560689152.000000
1755262002936,0.000000,0.000000,-0.000000
1755262002936,0.000000,0.000000,-0.000000
1755262002940,0.000000,44.219997,-0.000000
1755262002940,0.000000,0.000000,-0.000000
1755262002944,0.000000,0.000000,-0.000000
1755262002944,0.000000,0.000000,-633825677903433330319968698368.000000
1755262002944,0.000000,0.000000,-633825602345569604405645279232.000000
1755262002948,0.000000,0.000000,-633825677903433330319968698368.000000
1755262002952,0.000000,0.000000,-633825677903433330319968698368.000000
1755262002952,0.000000,0.000000,-633825753461297056234292117504.000000
1755262002955,0.000000,0.000000,-137439051776.000000
1755262002956,0.000000,-44.219997,-137439035392.000000
1755262002959,0.000000,0.000000,-137439002624.000000
1755262002959,0.000000,0.000000,-137438986240.000000
1755262002963,0.000000,0.000000,-137438986240.000000
1755262002967,0.000000,0.000000,0.000000
1755262002967,0.000000,0.000000,0.000000
1755262002971,0.000000,0.000000,0.000000
1755262002971,0.000000,-44.219997,0.000000
1755262002974,0.000000,0.000000,0.000000
1755262002974,0.000000,0.000000,137438953472.000000
1755262002978,0.000000,0.000000,137438969856.000000
1755262002978,0.000000,0.000000,137438986240.000000
1755262002982,0.000000,0.000000,137438986240.000000
1755262002982,0.000000,0.000000,137438986240.000000
1755262002986,0.000000,0.000000,0.000000
1755262002986,0.000000,0.000000,0.000000
1755262002989,0.000000,0.000000,0.000000
1755262002989,0.000000,0.000000,0.000000
1755262002993,0.000000,0.000000,0.000000
1755262002997,0.000000,0.000000,618970314790595316802387968.000000
1755262002997,0.000000,0.000000,618970314790595316802387968.000000
1755262003000,0.000000,-44.219997,618970241003619021964181504.000000
1755262003000,0.000000,0.000000,618970167216642727125975040.000000
1755262003004,44.219997,0.000000,618970167216642727125975040.000000
1755262003004,0.000000,0.000000,-0.000000
1755262003008,0.000000,0.000000,-0.000000
1755262003012,0.000000,0.000000,-0.000000
1755262003013,0.000000,-44.219997,-0.000000
1755262003013,0.000000,0.000000,-0.000000
1755262003016,0.000000,0.000000,32.000000
1755262003020,0.000000,0.000000,32.000000
1755262003020,44.219997,0.000000,32.000004
1755262003023,0.000000,0.000000,32.000008
1755262003023,0.000000,0.000000,32.000008
1755262003028,0.000000,-44.219997,-0.000000
1755262003028,0.000000,0.000000,-0.000000
1755262003031,0.000000,0.000000,-0.000000
1755262003031,0.000000,0.000000,-0.000000
1755262003035,0.000000,0.000000,-0.000000
1755262003035,0.000000,-44.219997,162259315514839591059711600885760.000000
1755262003038,0.000000,0.000000,162259296172026477225644805586944.000000
1755262003038,0.000000,0.000000,162259296172026477225644805586944.000000
1755262003042,0.000000,0.000000,162259296172026477225644805586944.000000
1755262003046,0.000000,-44.219997,162259276829213363391578010288128.000000
1755262003046,0.000000,0.000000,-0.000000
1755262003046,0.000000,0.000000,-0.000000
1755262003049,44.219997,0.000000,-0.000000
1755262003053,0.000000,-44.219997,-0.000000
1755262003053,0.000000,0.000000,-0.000000
1755262003057,0.000000,0.000000,0.000000
1755262003061,0.000000,0.000000,0.000000
1755262003062,0.000000,-44.219997,0.000000
1755262003062,44.219997,0.000000,0.000000
1755262003064,0.000000,0.000000,0.000000
1755262003068,0.000000,0.000000,-0.000000
1755262003068,0.000000,0.000000,-0.000000
1755262003072,44.219997,0.000000,-0.000000
1755262003072,0.000000,-44.219997,-0.000000
1755262003076,44.219997,0.000000,-0.000000
1755262003076,0.000000,0.000000,-0.500000
1755262003080,0.000000,0.000000,-0.500000
1755262003080,44.219997,0.000000,-0.500000
1755262003083,0.000000,0.000000,-0.500000
1755262003083,44.219997,0.000000,-0.500000
1755262003087,0.000000,0.000000,2417852503920386804547584.000000
1755262003087,44.219997,0.000000,2417852792150762956259328.000000
1755262003091,44.219997,0.000000,2417852792150762956259328.000000
1755262003095,0.000000,0.000000,2417853080381139107971072.000000
1755262003095,44.219997,0.000000,2417853656841891411394560.000000
1755262003098,0.000000,0.000000,-8589940736.000000
1755262003098,0.000000,-44.219997,-8589939712.000000
1755262003102,44.219997,0.000000,-8589939712.000000
1755262003102,0.000000,0.000000,-8589939712.000000
1755262003106,0.000000,0.000000,-8589939712.000000
1755262003106,0.000000,0.000000,0.000488
1755262003111,0.000000,-44.219997,0.000488
1755262003111,0.000000,0.000000,0.000488
1755262003114,0.000000,0.000000,0.000488
1755262003118,0.000000,-44.219997,0.000488
1755262003118,0.000000,0.000000,-0.000000
1755262003122,0.000000,-44.219997,-0.000000
1755262003122,0.000000,0.000000,-0.000000
1755262003125,-44.219997,0.000000,-0.000000
1755262003125,0.000000,-44.219997,-0.000000
1755262003129,0.000000,0.000000,-590295880727449829376.000000
1755262003129,0.000000,0.000000,-590295810358705651712.000000
1755262003132,0.000000,-44.219997,-590295880727449829376.000000
1755262003136,0.000000,0.000000,-590295951096194007040.000000
1755262003136,0.000000,0.000000,-590295880727449829376.000000
1755262003140,44.219997,0.000000,-32768.000000
1755262003140,0.000000,0.000000,-32768.000000
1755262003149,0.000000,0.000000,-32768.003906
1755262003149,0.000000,0.000000,-32768.003906
1755262003155,44.219997,0.000000,-32768.011719
1755262003155,0.000000,0.000000,-0.000000
1755262003155,0.000000,0.000000,-0.000000
1755262003155,44.219997,0.000000,-0.000000
1755262003155,0.000000,-44.219997,-0.000000
1755262003158,0.000000,0.000000,-0.000000
1755262003158,44.219997,0.000000,-9444739721138731483136.000000
1755262003162,0.000000,0.000000,-9444739721138731483136.000000
1755262003162,0.000000,0.000000,-9444739721138731483136.000000
1755262003166,0.000000,-44.219997,-9444739721138731483136.000000
1755262003166,44.219997,0.000000,-9444738595238824640512.000000
1755262003170,0.000000,0.000000,8589937664.000000
1755262003170,0.000000,-44.219997,8589936640.000000
1755262003173,0.000000,0.000000,8589935616.000000
1755262003177,0.000000,0.000000,8589936640.000000
1755262003177,44.219997,-44.219997,8589936640.000000
1755262003181,0.000000,0.000000,-0.000000
1755262003181,0.000000,0.000000,-0.000000
1755262003184,0.000000,0.000000,-0.000000
1755262003184,44.219997,-44.219997,-0.000000
1755262003188,0.000000,0.000000,-0.000000
1755262003191,0.000000,0.000000,0.000000
1755262003192,0.000000,0.000000,0.000000
1755262003196,44.219997,0.000000,0.000000
1755262003196,0.000000,0.000000,0.000000
1755262003199,0.000000,0.000000,0.000000
1755262003199,44.219997,0.000000,32768.011719
1755262003203,0.000000,0.000000,32768.015625
1755262003203,0.000000,0.000000,32768.015625
1755262003207,0.000000,0.000000,32768.019531
1755262003207,44.219997,0.000000,32768.027344
1755262003211,0.000000,0.000000,-34359767040.000000
1755262003211,0.000000,0.000000,-34359771136.000000
1755262003215,0.000000,0.000000,-34359771136.000000
1755262003215,44.219997,0.000000,-34359775232.000000
1755262003219,0.000000,0.000000,-34359775232.000000
1755262003222,0.000000,0.000000,0.125000
1755262003223,0.000000,-44.219997,0.125000
1755262003226,0.000000,0.000000,0.125000
1755262003226,0.000000,0.000000,0.125000
1755262003230,0.000000,0.000000,0.125000
1755262003230,0.000000,-44.219997,-2048.001953
1755262003234,0.000000,0.000000,-2048.001709
1755262003234,0.000000,0.000000,-2048.001709
1755262003238,0.000000,-44.219997,-2048.001465
1755262003238,44.219997,0.000000,-2048.001221
1755262003241,0.000000,0.000000,-137439051776.000000
1755262003245,0.000000,0.000000,-137439068160.000000
1755262003245,0.000000,-44.219997,-137439068160.000000
1755262003249,0.000000,0.000000,-137439051776.000000
1755262003249,0.000000,-44.219997,-137439035392.000000
1755262003252,0.000000,0.000000,-32.000019
1755262003252,0.000000,-44.219997,-32.000019
1755262003256,0.000000,0.000000,-32.000015
1755262003256,44.219997,-44.219997,-32.000011
1755262003259,0.000000,0.000000,-32.000011
1755262003264,0.000000,-44.219997,-2305843284091600896.000000
1755262003264,0.000000,0.000000,-2305843009213693952.000000
1755262003267,0.000000,-44.219997,-2305843009213693952.000000
1755262003267,44.219997,0.000000,-2305843009213693952.000000
1755262003272,0.000000,-44.219997,-2305843284091600896.000000
1755262003272,0.000000,0.000000,2251800618991616.000000
1755262003272,0.000000,-44.219997,2251800887427072.000000
1755262003278,44.219997,0.000000,2251801155862528.000000
1755262003278,0.000000,-44.219997,2251801155862528.000000
1755262003278,0.000000,0.000000,2251801424297984.000000
1755262003282,44.219997,0.000000,-0.000000
1755262003286,0.000000,0.000000,-0.000000
1755262003286,0.000000,0.000000,-0.000000
1755262003289,44.219997,0.000000,-0.000000
1755262003289,0.000000,0.000000,-0.000000
1755262003292,44.219997,0.000000,-0.000000
1755262003296,0.000000,44.219997,-0.000000
1755262003296,44.219997,0.000000,-0.000000
1755262003299,0.000000,0.000000,-0.000000
1755262003299,44.219997,0.000000,-0.000000
1755262003303,0.000000,44.219997,0.000122
1755262003306,0.000000,0.000000,0.000122
1755262003306,44.219997,0.000000,0.000122
1755262003311,0.000000,0.000000,0.000122
1755262003311,0.000000,0.000000,0.000122
1755262003314,0.000000,0.000000,0.000000
1755262003314,0.000000,0.000000,0.000000
1755262003318,44.219997,0.000000,0.000000
1755262003318,0.000000,-44.219997,0.000000
1755262003322,0.000000,0.000000,0.000000
1755262003322,0.000000,0.000000,40564862728632846974544791994368.000000
1755262003325,0.000000,-44.219997,40564857892929568516028093169664.000000
1755262003326,0.000000,0.000000,40564853057226290057511394344960.000000
1755262003330,0.000000,-44.219997,40564848221523011598994695520256.000000
1755262003330,0.000000,0.000000,40564843385819733140477996695552.000000
1755262003333,0.000000,-44.219997,0.000000
1755262003337,0.000000,0.000000,0.000000
1755262003337,0.000000,-44.219997,0.000000
1755262003340,0.000000,0.000000,0.000000
1755262003340,0.000000,-44.219997,0.000000
1755262003345,0.000000,0.000000,-590295880727449829376.000000
1755262003345,0.000000,-44.219997,-590295880727449829376.000000
1755262003348,0.000000,0.000000,-590295951096194007040.000000
1755262003352,0.000000,-44.219997,-590295951096194007040.000000
1755262003352,0.000000,0.000000,-590296021464938184704.000000
1755262003355,44.219997,0.000000,166153539087195741245144679307018240.000000
1755262003356,0.000000,0.000000,166153519280155112679060280921030656.000000
1755262003359,0.000000,0.000000,166153519280155112679060280921030656.000000
1755262003359,0.000000,0.000000,166153499473114484112975882535043072.000000
1755262003363,0.000000,0.000000,166153499473114484112975882535043072.000000
1755262003363,44.219997,0.000000,-0.000000
1755262003367,0.000000,0.000000,-0.000000
1755262003367,0.000000,0.000000,-0.000000
1755262003370,0.000000,0.000000,-0.000000
1755262003370,44.219997,0.000000,-0.000000
1755262003374,0.000000,0.000000,-0.000000
1755262003378,0.000000,-44.219997,-0.000000
1755262003378,0.000000,0.000000,-0.000000
1755262003381,44.219997,0.000000,-0.000000
1755262003381,0.000000,0.000000,-0.000000
1755262003385,0.000000,0.000000,-0.000000
1755262003388,44.219997,0.000000,-0.000000
1755262003389,0.000000,0.000000,-0.000000
1755262003392,0.000000,-44.219997,-0.000000
